Feature,Importance
group_derived_contact_city_RAWANG,0.12217417826419058
group_derived_financier_name_AFFIN BANK,0.10906946123177849
group_derived_nationality_CHINA,0.10836710330864277
derived_rebate_percentage_category_> 10% REBATE,0.10018426845274205
derived_gender_NOT APPLICABLE,0.09600476320370278
group_derived_contact_city_SINGAPORE,0.08998429030496685
group_derived_contact_salutation_DR,0.08563603360840509
group_derived_nationality_OTHERS,0.08052549657120113
group_derived_contact_city_PERAK,0.08006917513490833
derived_build_type_OFFICE LOT,0.0708689346606858
group_derived_contact_city_KUALA LANGAT,0.06839047084052102
group_derived_contact_city_CHERAS,0.06732833690822497
group_derived_contact_annual_income_NOT APPLICABLE,0.0639204008890995
derived_rebate_percentage_category_NO REBATE,0.055430508920368514
group_derived_contact_salutation_NOT APPLICABLE,0.053920302449111425
derived_contact_staff_NOT APPLICABLE,0.05322141453504724
derived_contact_purchaser_type_INDIVIDUAL,0.052062793609499
derived_build_type_FACTORY LOT,0.050499479112703825
group_derived_contact_annual_income_ABOVE RM100000,0.05042684620540265
group_derived_contact_city_SUNGAI BULOH,0.0497935556434234
derived_contact_purchaser_type_CORPORATE,0.04559712179892509
derived_built_up_area_sqft_category_1765-2012 SQFT,0.042054967253928106
derived_marital_status_NOT APPLICABLE,0.038532156637465946
derived_rebate_percentage_category_< 10% REBATE,0.036790333862262256
group_derived_contact_city_N. SEMBILAN,0.03645581988588728
group_derived_race_FOREIGNER,0.034947366084876724
group_derived_contact_annual_income_RM50001 - RM100000,0.030903222869901267
group_derived_contact_city_PENANG,0.029205681022498382
group_derived_contact_city_OTHER,0.028149575854878588
derived_contact_lifestyle_registration_status_NOT APPLICABLE,0.02521102262539894
derived_contact_identification_type_REG NO.,0.024588942383427657
group_derived_contact_city_JOHOR,0.023274664883777243
group_derived_contact_city_MELAKA,0.019617539703915537
group_derived_contact_salutation_MADAM,0.01693147784010111
group_derived_contact_city_PUTRAJAYA,0.014665083089179829
group_derived_contact_city_CYBERJAYA,0.010055799265364086
group_derived_contact_city_HULU LANGAT,0.008632886632203693
group_derived_contact_city_HULU/KUALA SELANGOR,0.007613161920965963
derived_build_type_COMMERCIAL LAND,0.006318416410255413
group_derived_contact_city_KELANTAN/TERENGGANU,0.005820508975319318
group_derived_contact_city_GOMBAK,0.005340189196906509
group_derived_contact_city_SELANGOR,0.005074636729566919
group_derived_contact_city_AMPANG,0.002904832873197657
group_derived_contact_city_SARAWAK,0.0017802537572543737
group_derived_financier_name_BANK ISLAM,0.0011066494440796421
group_derived_contact_city_SEPUTEH,0.0004521978167824909
group_derived_contact_city_KEDAH/PERLIS,1.753560512313401e-06
derived_build_type_APARTMENT,0.0
group_derived_contact_city_PAHANG,0.0
derived_built_up_area_sqft_category_911-1001 SQFT,0.0
derived_build_type_INDUSTRIAL LAND,0.0
group_derived_contact_annual_income_BELOW RM50000,0.0
derived_build_type_SHOP LOT,0.0
derived_build_type_RETAIL LOT,0.0
