Feature,Importance
group_derived_contact_city_N. SEMBILAN,0.159577777845484
derived_built_up_area_sqft_category_2564-2809 SQFT,0.15468550718425225
group_derived_contact_city_SUNGAI BULOH,0.15075777460169962
derived_built_up_area_sqft_category_285-699 SQFT,0.14501186333151356
derived_build_type_TOWNHOUSE,0.14086809642488396
group_derived_contact_city_PUCHONG,0.13501357650501938
derived_build_type_FACTORY LOT,0.1265028089235513
group_derived_contact_city_PENANG,0.12500135822689995
group_derived_contact_city_SABAH,0.10601134047167737
group_derived_contact_city_SARAWAK,0.10496218326458978
group_derived_contact_city_CHERAS,0.10268239976284879
derived_build_type_BUNGALOW LOT,0.09991181280694113
derived_build_type_OFFICE LOT,0.08773041116103206
derived_contact_staff_NOT APPLICABLE,0.07098566294542755
derived_contact_purchaser_type_CORPORATE,0.07090950630039346
derived_contact_identification_type_NRIC NO.,0.07065112016196604
derived_marital_status_NOT APPLICABLE,0.0702000392072377
derived_gender_NOT APPLICABLE,0.06868595556700408
group_derived_contact_salutation_DATO,0.06726306028488388
group_derived_contact_city_PUTRAJAYA,0.06416072200548485
group_derived_contact_city_KUALA LANGAT,0.06122931094491835
group_derived_race_FOREIGNER,0.0574178326881297
group_derived_contact_city_OTHER,0.05309270825745873
derived_contact_lifestyle_registration_status_NOT APPLICABLE,0.04967640238296527
group_derived_nationality_CHINA,0.047536959068325835
group_derived_contact_salutation_NOT APPLICABLE,0.043542071753947885
derived_contact_purchaser_type_INDIVIDUAL,0.041892284754361714
group_derived_contact_city_HULU/KUALA SELANGOR,0.04016896654555893
group_derived_contact_city_JOHOR,0.03738178788217156
group_derived_financier_name_AMBANK,0.0351097576340982
group_derived_contact_city_KELANTAN/TERENGGANU,0.030642422427677382
group_derived_contact_annual_income_ABOVE RM100000,0.02963471055966185
derived_build_type_COMMERCIAL LAND,0.027841444251145833
group_derived_contact_salutation_MADAM,0.02571267583075024
group_derived_contact_city_KEDAH/PERLIS,0.01736009587988093
group_derived_contact_city_MELAKA,0.014784533985926267
derived_build_type_APARTMENT,0.012190645178769745
group_derived_contact_city_SINGAPORE,0.012127281673811186
group_derived_contact_city_KEPONG,0.009515560857443378
derived_built_up_area_sqft_category_911-1001 SQFT,0.002782755679486221
group_derived_contact_city_GOMBAK,0.002524839476098556
group_derived_contact_city_PAHANG,0.002475712606972471
derived_build_type_INDUSTRIAL LAND,0.002302080308619571
group_derived_contact_salutation_DR,0.0013167667804423633
derived_build_type_SHOP LOT,0.0012741826989718964
group_derived_contact_city_CYBERJAYA,0.0011739528134107773
group_derived_contact_annual_income_BELOW RM50000,0.0005548359635857171
group_derived_financier_name_AFFIN BANK,0.00026434484649687077
derived_build_type_RETAIL LOT,0.0002558473756118309
group_derived_contact_city_SELANGOR,6.172613566382331e-07
group_derived_contact_city_SEPUTEH,0.0
group_derived_contact_city_AMPANG,0.0
