Feature,Importance
group_derived_contact_city_AMPANG,0.002480763197568921
group_derived_financier_name_ALLIANCE BANK,0.0023786963108832146
group_derived_contact_city_SINGAPORE,0.0023126181828971365
derived_built_up_area_sqft_category_2280-2343 SQFT,0.0022661756857699756
group_derived_contact_city_SERDANG,0.0022140300110911173
group_derived_contact_annual_income_NOT APPLICABLE,0.002188500601796228
group_derived_contact_city_SABAH,0.0021206068121462614
group_derived_contact_salutation_DATO,0.0021012631273672243
derived_contact_lifestyle_registration_status_NOT APPLICABLE,0.002053335685474238
derived_build_type_INDUSTRIAL LAND,0.002009645514225568
derived_build_type_TOWNHOUSE,0.0019874972807286595
group_derived_contact_city_N. SEMBILAN,0.0017319561218686282
group_derived_contact_city_SUNGAI BULOH,0.0017138180784283738
group_derived_contact_city_KUALA LANGAT,0.0016734837707941164
group_derived_contact_salutation_MADAM,0.001445302543786759
group_derived_contact_salutation_NOT APPLICABLE,0.0014141095118231875
group_derived_contact_city_JOHOR,0.0013303076313326652
group_derived_nationality_OTHERS,0.0012888782613313717
group_derived_contact_city_PERAK,0.0012112570040970635
group_derived_race_FOREIGNER,0.0012080942237817109
group_derived_contact_city_CYBERJAYA,0.0011842529658540693
group_derived_contact_annual_income_RM50001 - RM100000,0.0011152429465721527
derived_build_type_SHOP LOT,0.0010546140077092308
group_derived_financier_name_AFFIN BANK,0.0010252175447986983
derived_build_type_APARTMENT,0.00101227017850612
derived_contact_staff_NOT APPLICABLE,0.0009908518262335376
group_derived_contact_city_GOMBAK,0.0009544834616924022
derived_build_type_OFFICE LOT,0.0009294363212840383
group_derived_contact_city_OTHER,0.0009235623037471883
group_derived_contact_city_PENANG,0.0008396084592180192
group_derived_contact_city_KELANTAN/TERENGGANU,0.0006981547532595127
group_derived_contact_city_CHERAS,0.0006605883752360774
group_derived_nationality_CHINA,0.0006574964064187012
group_derived_contact_salutation_DR,0.0006260537986336518
group_derived_contact_city_SARAWAK,0.00040411317217856134
group_derived_contact_city_SEPUTEH,0.00034319862303461355
group_derived_contact_city_SELANGOR,0.00032173997701723174
derived_built_up_area_sqft_category_912-1001 SQFT,0.0003053770388595678
group_derived_contact_city_PAHANG,0.00026926063853569514
derived_build_type_RETAIL LOT,0.00022512115760130543
group_derived_contact_city_MELAKA,0.0002130790369551372
group_derived_contact_city_KEPONG,0.00021097745831916173
derived_build_type_COMMERCIAL LAND,0.00020861999898735668
group_derived_contact_city_HULU/KUALA SELANGOR,0.00016204798393262322
group_derived_contact_city_KEDAH/PERLIS,0.0001167227927265591
group_derived_contact_city_PUTRAJAYA,8.788304273829364e-05
group_derived_contact_city_HULU LANGAT,6.119542099657957e-05
group_derived_contact_annual_income_ABOVE RM100000,5.7613454587433945e-05
group_derived_contact_annual_income_BELOW RM50000,5.2935525519157454e-05
group_derived_financier_name_BANK ISLAM,1.3437218542938448e-05
