Feature,Importance
derived_built_up_area_sqft_category_2564-2792 SQFT,0.12212794685371667
derived_phase_property_type_INDUSTRIAL,0.12208120316230872
group_derived_contact_salutation_DATO,0.11730366355501749
derived_built_up_area_sqft_category_912-1001 SQFT,0.11666189554168784
derived_marital_status_NOT APPLICABLE,0.1098407174331652
group_derived_contact_city_PENANG,0.10790567023950737
group_derived_contact_city_N. SEMBILAN,0.10689959338624239
derived_build_type_CLUSTER HOUSE,0.10372724858307507
derived_contact_identification_type_PASSPORT,0.0998437091800276
group_derived_contact_city_GOMBAK,0.09820862980473605
derived_contact_staff_NOT APPLICABLE,0.09778426949440398
group_derived_contact_city_SUBANG JAYA,0.07934586214748318
group_derived_contact_city_PETALING JAYA,0.07151124630532274
derived_build_type_OFFICE LOT,0.06690778621692521
derived_gender_NOT APPLICABLE,0.06478283119404797
derived_build_type_FACTORY LOT,0.060412077131149336
derived_build_type_APARTMENT,0.058268770872403015
group_derived_nationality_SINGAPORE,0.05687929222869446
derived_contact_identification_type_REG NO.,0.05343162777378427
derived_build_type_TOWNHOUSE,0.04632591725138598
derived_built_up_area_sqft_category_2280-2354 SQFT,0.04309163760953133
group_derived_contact_annual_income_BELOW RM50000,0.04249986364862066
group_derived_contact_city_KUALA LANGAT,0.04243210369367942
derived_contact_purchaser_type_CORPORATE,0.04087080539902243
group_derived_contact_city_PAHANG,0.03797861952465689
derived_built_up_area_sqft_category_1776-2002 SQFT,0.035157689443060955
derived_contact_lifestyle_registration_status_NOT APPLICABLE,0.032317545711103304
group_derived_contact_annual_income_ABOVE RM100000,0.03163829033843728
group_derived_contact_city_KEPONG,0.02977665349097883
group_derived_contact_city_HULU/KUALA SELANGOR,0.02600686031212121
derived_contact_purchaser_type_INDIVIDUAL,0.025973487152158893
derived_built_up_area_sqft_category_861-912 SQFT,0.02580435757290289
group_derived_contact_city_KELANTAN/TERENGGANU,0.023459794377368677
group_derived_contact_city_RAWANG,0.02308223636082476
derived_build_type_RETAIL LOT,0.021242071531075442
group_derived_contact_salutation_DR,0.01552296999965294
group_derived_contact_city_AMPANG,0.015097919190190745
derived_build_type_SHOP LOT,0.014104698553273093
derived_build_type_INDUSTRIAL LAND,0.007251236573196352
group_derived_contact_city_CYBERJAYA,0.006195418683983063
group_derived_contact_city_SARAWAK,0.001956703691910574
group_derived_contact_city_KEDAH/PERLIS,0.0018975915512557152
group_derived_contact_city_PUTRAJAYA,0.0014928507812418043
group_derived_contact_salutation_MADAM,0.0012643142124963088
group_derived_financier_name_AFFIN BANK,0.0003240912360304134
group_derived_contact_city_HULU LANGAT,0.0001937395990255973
group_derived_financier_name_BANK ISLAM,1.0626461557658107e-05
group_derived_contact_city_MELAKA,0.0
group_derived_contact_city_SELANGOR,0.0
group_derived_contact_city_PERAK,0.0
group_derived_contact_city_CHERAS,0.0
derived_build_type_COMMERCIAL LAND,0.0
