contact_nric_masked,probability (threshold = 0.6),predicted label
-1128952844864371257,0.14023857272536389,0
-1129053279533778557,0.5269886487708992,1
-1129255193818725743,0.26758277617502735,0
-1129606128422273581,0.6789051239743183,1
-1129818110569891191,0.5299186285053978,1
-1129818110569891191,0.56924507210379,1
-1130266152337014504,0.5866941553712306,1
-1130294911062243198,0.5320571367983714,1
-1130561261876299343,0.6135863457162104,1
-1130716720938188052,0.6996700713681122,1
-1131586398099886162,0.7706880147533427,1
-1132221073219973755,0.1524820420527238,0
-1132843820448941357,0.4095051167853242,0
-1132975402823198325,0.7875882061249309,1
-1133888615769678920,0.6385600562247711,1
-11341125735167855,0.2018321070618221,0
-1134735239849645663,0.17100116405980065,0
-113500188841882884,0.5080379609947652,1
-1135032709451296922,0.7924609440528989,1
-1135742143383692072,0.544796185607612,1
-1136294800922785907,0.7267135065084575,1
-1136339611505986879,0.6609251617482875,1
-1136667572991732498,0.6026542726509033,1
-1137013045582559404,0.4343909527806218,0
-1138550867489991260,0.48608981794800593,0
-1139398442103954906,0.6752132817674257,1
-1139680351880400608,0.6938430972367834,1
-1140555445552108464,0.6493098035873277,1
-1141823565354448913,0.32444919692537816,0
-1143589132368119708,0.44013746977508666,0
-1143589132368119708,0.22365368331957544,0
-1143589132368119708,0.4660820854512502,0
-1143589132368119708,0.6019097368473738,1
-1144082794478835945,0.7534959379004865,1
-1144137190898508542,0.6826542637221683,1
-1144573019959795773,0.4259139259856069,0
-1145112648099214073,0.5397282980790529,1
-114527426459520436,0.5669148239492635,1
-114646822892457065,0.36746282054023627,0
-1146563916510611164,0.5161772703353446,1
-1147916595915217708,0.572553726849516,1
-1148522101618874341,0.5913849596004803,1
-1148563876099359663,0.4037274959774231,0
-1148623681777708766,0.7847793165776813,1
-1149043843066018508,0.3852113603328822,0
-1149410169810309092,0.4224476064566665,0
-1149953410413657960,0.6727254222838853,1
-1150774234946695787,0.4613567148803929,0
-115124227781742934,0.2895722440833645,0
-1151512580419565120,0.3572056565092284,0
-1152337778092373424,0.25391179867819363,0
-1152707648382255186,0.8009774895946474,1
-1152707648382255186,0.4734526145537899,0
-1153507642842302173,0.8183627400991809,1
-1154298073990086899,0.28583533905069314,0
-1154549211821722379,0.1114318686426112,0
-1154634994971098266,0.7952173792336062,1
-1154884695851897778,0.26236969762995765,0
-1155131754063224540,0.4807079306634257,0
-1155439637041368124,0.4759577736480197,0
-1155604789210522161,0.6279689691097116,1
-1157017729139739880,0.4259602342756202,0
-1157411243111301047,0.818692581002357,1
-1157411243111301047,0.684096282407023,1
-1157494176977330175,0.315125472654662,0
-1158592034379365378,0.6469532120358673,1
-1159437471194336252,0.35184462690923196,0
-1159731210764045380,0.601795302272525,1
-1160345807942870051,0.8048190859656323,1
-1160345807942870051,0.6909512531009158,1
-1160348352979216977,0.3876907683506606,0
-1161321156620410499,0.35772671306833387,0
-1161436576143843118,0.7784531102550987,1
-1162119023284052277,0.6093120638307281,1
-1162947089292404927,0.6020690359555104,1
-116299603403533291,0.609580829983414,1
-1163080936779120814,0.6339363232985216,1
-1163080936779120814,0.7371603635982337,1
-1163359357165958957,0.11557737511727012,0
-1164269803755459424,0.5947580644305669,1
-1164269803755459424,0.16985710267150725,0
-1164269803755459424,0.22230057137418557,0
-1164269803755459424,0.34095935511915376,0
-1164269803755459424,0.605469328559418,1
-1164269803755459424,0.27112333069049804,0
-1165152370554332713,0.05583232931675587,0
-1165152370554332713,0.1183031536020945,0
-1165178685759716378,0.6842799517188577,1
-116531285030276909,0.47067098281337993,0
-1165727595271648261,0.10548121113261259,0
-1166090778181182698,0.2582019942695766,0
-1166376055171853223,0.2396710159079363,0
-1166828519494813968,0.26053663849007896,0
-1166828519494813968,0.34581173701524787,0
-1166941518812089178,0.614759992726173,1
-1167850869489821045,0.5171541217238061,1
-1168349071419631736,0.71740159334114,1
-1168447813831959027,0.4872074506547499,0
-1168996562135943492,0.6915069777243686,1
-1169856575439012835,0.7526637253182139,1
-1170064852779610834,0.7733353918671703,1
-1170548050010668994,0.7437681234960152,1
-1170594810398379400,0.6720832240685041,1
-1170817939491131218,0.4490220492553552,0
-1171191074116078291,0.5764411735081745,1
-1171321992880765048,0.469001429136997,0
-1172707696288990371,0.17667541237659906,0
-117331121501688767,0.22590388421554228,0
-1174186970120266713,0.6352905669357382,1
-1174279269490898254,0.34174267721995133,0
-1175220656225588831,0.4690260328767028,0
-1175837998277078517,0.5290952169652886,1
-1175900706720178964,0.09718134406458954,0
-1176070291530945325,0.3541123955303815,0
-1176223094207945988,0.23970526972652706,0
-1176247907255746164,0.6335789333245352,1
-1176318243090089668,0.260646363810589,0
-1176417391502621844,0.7478734139931612,1
-1176916505339370740,0.6772790455416713,1
-1178545737577426679,0.6377479973925289,1
-1179387371214038794,0.7601137030356105,1
-1180213870693342649,0.7426938570583431,1
-1182293253980414908,0.5618129741168815,1
-1182551483849762668,0.3501447380801903,0
-1182976586051291614,0.7365951701764902,1
-1182994130534229850,0.697849002340435,1
