contact_nric_masked,probability (threshold = 0.6),predicted label
-1100591422989852723,0.07736732450622469,0
-1100637721958239450,0.5003849639063083,1
-1100637721958239450,0.1960892502543496,0
-1100750401222675927,0.2711111386445511,0
-1100750401222675927,0.5962643174034724,1
-1101161293843367865,0.1769189000766371,0
-1101732811270133360,0.25835951859615747,0
-1101871679853392803,0.7376690610878232,1
-1102478406033319501,0.20434795438237577,0
-1103200120497133904,0.31668986183226727,0
-1103261839098216629,0.2596569015093373,0
-1104091632148613962,0.19510263367266173,0
-1104305055678380658,0.32505621968007514,0
-1104333491799438203,0.29964723188598574,0
-1106384234607144092,0.40846821295691166,0
-1106671406721408122,0.2013276629526623,0
-1106741198325927796,0.09885005624299054,0
-1106741198325927796,0.13356282818120616,0
-1106751523221184753,0.5260901091328596,1
-1106928511506279684,0.135250131876378,0
-1106975246261678530,0.14289873295165803,0
-1107097911534847293,0.06291906853898409,0
-1107098877684229400,0.21686649581024278,0
-1107220198465466675,0.27891645667788945,0
-1107411021704841394,0.17396686616910223,0
-1107851418344074261,0.3105635457430458,0
-1107916047699601190,0.2035857179123384,0
-1108295551256798511,0.39077300322968717,0
-1108295551256798511,0.498748104302149,0
-1109618676905569703,0.42493812084764787,0
-1110148394737783770,0.2115966426029053,0
-1110890782241440552,0.5301564866302911,1
-1110995552312872932,0.3204405518655559,0
-1111090494674912466,0.3095619830193357,0
-1111168839321590635,0.40279302226906427,0
-1111186478783476649,0.7788909797576904,1
-1111186478783476649,0.48314916654574974,0
-1113332134348877298,0.5671902167485409,1
-1113529552341762335,0.2801375300871373,0
-1113529552341762335,0.1779190999655705,0
-1113529552341762335,0.10763959221877104,0
-1114873486112279833,0.03281506816368091,0
-1115624944072263969,0.2508800964740298,0
-1117155130227055658,0.5293940569846871,1
-1117319468684964151,0.23229897771449662,0
-1117319468684964151,0.030520623710039038,0
-1117639096318274027,0.10596049957682377,0
-1118263395979873497,0.16656107626523953,0
-1118263395979873497,0.2556891185876337,0
-1118948350041777326,0.2631765538210731,0
-1119095885493507806,0.17224744705950076,0
-1119420906262116923,0.3750115532201825,0
-1120125187520818659,0.48472685503270735,0
-1122324129307257310,0.703104824603348,1
-1122324129307257310,0.8612132539917899,1
-1122757548492017273,0.662700178014782,1
-1123220631595476580,0.2772930457162887,0
-1123655144920987852,0.34650343247342424,0
-1123702929800761336,0.34095571677446274,0
-1123795811971211973,0.2714780459904993,0
-1125739020094084837,0.35293648113391235,0
-1126455207134445012,0.3841473566850734,0
-1127197137031034579,0.6804759393953204,1
-1127458362790241431,0.2560563708131488,0
-1128195545481042931,0.39173122029639035,0
-1128263007492182166,0.4408219214384795,0
-1128637450255922459,0.20347335241556314,0
-1128815851134142596,0.18268470172883136,0
-1128930934199427978,0.18844727399651987,0
-1128952844864371257,0.8922931413873789,1
-1129053279533778557,0.267150297228661,0
-1129255193818725743,0.3233431981913162,0
